char_count,word_count,token_count
3275,547,697
983,158,184
10225,1689,2344
14650,2558,3239
9441,1673,2038
3654,612,738
108109,18138,25440
96280,16451,21311
40302,6653,8586
8530,1444,1784
43782,7332,9251
818,127,179
5459,937,1223
12104,1926,2559
43753,7606,9671
18818,3126,4160
11535,1954,2386
6464,1085,1389
2183,343,497
14461,2449,3233
23745,4075,5436
3577,610,762
7024,1106,1554
13004,2154,2686
38333,6056,8108
58801,10192,13390
762,120,163
53331,8693,11052
11502,1808,2525
7797,1336,1684
15709,2617,3240
14351,2391,3421
26416,4422,6323
14742,2637,3295
7263,1186,1668
40360,6977,9084
981,156,229
6207,1020,1384
23144,3938,5089
48294,8338,10875
28868,4623,6282
8987,1589,2204
22891,3884,4972
42235,7237,10093
2611,418,533
2023,327,431
890,132,269
2288,394,541
21156,3519,4535
86434,13471,18280
20698,3389,4418
12476,2039,2688
7883,1285,1654
946,151,205
32211,5328,6974
43107,6806,9062
37161,5786,8319
93263,15356,19398
100887,16866,22062
115527,19740,25933
48216,8019,10657
14268,2321,3243
7672,1301,1803
53800,9242,12188
21320,3452,4527
10662,1723,2253
31306,5311,6888
13307,2244,3642
19128,3206,4198
16830,2676,3541
31479,5203,6712
39596,6833,8745
9338,1555,2022
2123,350,480
19772,3198,4250
30654,4924,6406
18800,3117,4128
4160,690,965
9742,1560,2367
45029,7359,9335
7514,1316,1813
14315,2466,3186
5690,934,1334
2016,341,482
16947,2888,3692
14233,2354,3003
9407,1498,1837
561,103,140
3192,496,704
43929,7431,9791
23278,3934,5670
484,81,99
36827,5913,7539
20732,3515,4461
16219,2810,3627
8744,1452,1839
10245,1673,2488
11155,1817,2536
18232,3053,4067
44012,7337,9599
26993,4434,5850
50876,8313,10328
30424,5085,6853
30813,5358,7057
25878,4360,5485
11675,2016,2732
26212,4436,5588
16005,2816,3495
13903,2259,3339
1925,320,404
9338,1600,2207
7078,1229,1651
5668,929,1225
15396,2382,3332
20589,3448,4784
13917,2351,3203
10875,1837,2347
17330,2822,3779
13150,2187,2817
4717,793,1050
12725,2028,2640
22473,3830,5239
11219,1814,2284
4795,795,1040
6635,1106,1458
11494,1895,2542
37384,6328,8218
28068,4935,6323
61019,10016,12725
33536,5490,7119
12244,2090,2867
11558,1920,2492
4445,751,955
8973,1550,1857
20499,3244,4301
15685,2725,3557
259160,43243,54041
22010,3740,5074
14820,2440,3430
3024,502,657
37342,6419,8733
20634,3105,4258
12510,2163,2922
57080,9779,12536
7316,1200,1567
11496,1918,2453
5682,953,1317
19619,3321,4565
2268,359,487
940,137,196
3922,652,813
4870,802,1155
5130,837,1242
2289,387,505
4554,776,948
7902,1179,1846
6574,1076,1378
3625,598,800
1625,240,404
8133,1392,1740
2160,341,464
9973,1627,2053
30472,5049,6454
40990,7049,9256
15278,2566,3286
54059,8767,11621
5878,996,1281
3387,570,753
19405,3277,4343
54605,9545,12302
20334,3395,4426
19260,3105,4197
18817,3151,4204
12589,2051,2732
16076,2560,3201
11154,1902,2446
3988,660,853
3864,654,852
7259,1213,1527
2631,435,598
2895,484,817
2335,376,485
1743,274,402
11154,1902,2446
56179,9865,12855
55550,9105,12227
24637,4104,5117
21081,3441,4636
16832,2948,3560
13128,2094,2777
16540,2789,3965
1938,305,457
2563,383,660
4617,729,1059
102062,16298,20691
34404,5657,7565
36700,5869,8096
33917,5697,7021
13459,2095,2817
28919,4754,6846
5653,938,1248
11177,1908,2407
339,56,80
5549,938,1213
6837,1087,1504
10643,1791,2297
5854,953,1278
6106,997,1329
49171,8048,10499
7986,1336,1831
174931,28864,37300
71651,12298,15549
69021,11513,14379
36169,6027,8225
33957,5620,7713
29322,5070,6356
31837,5275,6711
35006,5776,7738
22862,3762,5252
24902,3997,5105
20061,3222,4362
3096,516,753
112269,18948,24054
5748,935,1211
5756,968,1319
7711,1295,1639
2699,453,517
3502,584,734
1611,266,301
63254,10510,13667
263035,42586,53701
14083,2239,2916
29863,4817,6146
20884,3519,4423
3688,624,775
3440,549,794
4574,748,1067
2556,414,548
13076,2092,3090
5732,887,1170
6759,1069,1300
4848,770,989
10233,1753,2287
4557,776,955
3357,589,789
3509,574,765
8133,1329,1725
5592,961,1209
3196,511,697
12057,1957,2504
12016,1950,2495
26760,4350,5617
14983,2512,3123
18399,3153,4078
3444,563,798
9487,1576,2217
12555,2075,2688
3032,510,654
1378,216,334
3919,651,856
3177,536,717
46186,7426,10063
20221,3371,4282
8602,1339,1904
3999,672,801
1668,272,339
670,108,124
5377,864,1311
3334,543,679
11613,1928,2457
18198,3046,3670
16657,2852,3878
1631,265,364
4255,697,880
2147,357,420
3594,581,763
2339,394,507
20011,3323,4406
38844,6428,8627
40000,6728,9033
6429,1102,1455
18037,2812,3762
43109,6948,9265
3143,510,647
2252,391,513
41615,6746,8645
39871,6522,8941
38406,6649,8378
4462,760,1033
467,71,110
7036,1192,1543
4389,762,926
5559,887,1393
25549,4196,5921
112055,18504,24619
17030,2796,3474
31765,5387,7480
1100,180,244
3575,608,742
2658,445,597
3732,604,834
3014,496,676
27481,4663,5894
5415,916,1222
28611,4737,5970
12880,2037,2833
3998,665,898
5579,900,1190
8723,1495,1987
2401,380,559
21493,3562,4727
94453,15007,19581
20148,3326,4868
89325,15041,19679
6537,1091,1420
3186,537,698
1279,203,341
6791,1144,1370
2492,407,543
405,69,108
283,45,56
1231,200,273
2960,503,585
2941,476,713
1255,200,312
739,124,173
9423,1543,2023
6791,1144,1370
14504,2440,3030
9852,1591,2159
1553,257,350
4015,669,842
8009,1377,1802
1595,241,329
6266,1076,1409
1092,174,257
4788,765,1069
2953,494,694
838,135,188
2029,341,435
15050,2522,3209
20852,3503,4935
15035,2538,3220
16359,2762,3588
60457,10003,13276
27174,4281,5529
3052,504,658
932,154,248
4712,796,1024
446,67,90
9229,1529,2122
1142,183,236
4361,703,893
4728,798,1031
14891,2470,3312
118412,20516,25647
43665,7116,8723
41160,6934,8459
18084,2884,3740
3142,504,659
7268,1255,1700
2849,477,572
1853,305,374
10666,1754,2318
1755,294,342
1167,194,249
1746,282,359
1357,224,275
2841,450,619
46343,7834,10663
28342,4696,6447
22587,3829,4734
17465,2762,3505
650,115,149
9554,1610,2009
987,164,212
2172,330,452
1765,296,382
1467,247,320
1727,282,383
522,78,110
3151,545,762
4460,730,1139
40624,6806,8708
14191,2366,3170
22042,3830,5226
9323,1469,1997
9195,1321,1929
5206,838,1150
18192,3120,4118
69722,11668,15780
2677,416,587
1386,240,280
2979,523,679
8502,1391,1860
3616,514,866
579,92,140
1061,175,273
55139,9307,12480
8453,1445,1896
13160,2271,2994
11005,1851,2532
3192,513,712
5596,888,1387
6097,1007,1460
58594,9894,13003
163912,27305,36891
50200,8623,11267
25794,4311,5602
18740,3038,4174
15875,2605,3397
9840,1670,2203
1616,279,387
31073,5376,6735
1835,305,419
7417,1252,1623
1204,203,241
1171,206,238
4719,791,980
7418,1253,1624
8108,1400,1832
5081,832,1095
1646,281,347
27973,4936,6491
26917,4287,5910
4380,711,885
3738,625,792
2274,381,458
7017,1116,1623
712,105,182
4350,716,955
6442,1043,1509
1667,288,347
1481,257,363
2273,381,457
635,110,132
1541,258,348
802,125,165
1470,254,324
3738,581,727
6562,1097,1367
39314,6323,8139
21477,3487,4542
13179,2116,2950
14665,2585,3173
12648,2045,2736
6484,1049,1469
19992,3292,4619
18533,3093,4109
4235,733,999
1228,188,290
1240,193,291
1154,186,242
5318,867,1142
1133,182,245
752,119,171
5319,867,1142
70674,10967,14432
85616,13787,20636
9384,1633,2069
7167,1184,1643
1448,227,331
1251,200,276
2386,345,507
8163,1391,1791
42490,7358,9422
25814,4134,5762
19857,3285,4454
11472,1818,2602
12721,2276,3002
11005,1822,2549
15437,2606,3486
28543,4498,5655
9603,1714,2121
45358,7320,9777
1062,175,234
13575,2339,2828
37645,6235,7657
882,142,222
2496,405,629
1690,277,401
974,153,240
9811,1647,2139
906,152,206
3433,590,749
2597,433,588
5146,851,1119
13909,2312,3046
5672,943,1182
32864,5535,6803
23466,3832,5281
31489,4957,7389
12446,2042,2767
6413,1071,1356
34376,5671,7684
13476,2281,3077
16966,2714,4193
28356,4451,6314
33176,5641,7635
27610,4324,7217
20545,3486,4474
25247,4190,5620
8130,1324,1674
10022,1786,2232
3479,589,792
56943,8969,12193
7070,1151,1584
4959,835,1098
5367,896,1241
3306,538,703
4859,774,1055
728,115,170
5079,841,1035
12181,1989,2651
511,74,151
9743,1599,2015
6107,1062,1387
51549,8636,11292
6474,1064,1453
2209,376,498
18287,3111,4050
5684,901,1368
19528,3312,4661
45577,7223,9467
9239,1529,1926
8398,1455,1822
610,107,144
9452,1560,2200
10063,1719,2533
1333,222,273
20800,3400,4640
77828,13112,17421
41368,6546,9135
8089,1348,1845
6765,1125,1434
1141,184,282
1116,182,245
3116,520,665
19617,3133,4296
1081,182,258
19214,3241,4152
6008,984,1203
9065,1498,2038
9023,1487,1988
28927,4852,6498
10637,1715,2199
5322,918,1223
10049,1663,2187
1433,239,302
1008,167,215
2725,448,659
1920,315,389
4119,690,880
1589,244,365
1114,180,220
3801,634,789
2357,369,527
251,40,56
2973,480,697
8311,1312,1872
28003,4458,6406
2136,355,442
671,114,170
889,144,190
1347,221,300
1532,239,340
805,122,188
3874,627,919
167287,28165,33880
21313,3470,5327
15628,2629,3431
9921,1650,2270
587,94,138
631,105,140
1090,172,245
1077,179,249
3092,505,724
452,67,103
31319,5358,6665
5694,926,1256
22065,3851,4826
26685,4224,5779
50111,8304,10303
2495,421,589
30298,4998,6791
16128,2809,3525
43683,7466,9709
16476,2745,3620
26037,4606,6026
3817,649,886
3694,605,824
846,139,196
2152,362,474
2501,390,588
2867,476,656
24526,4118,4935
24520,4061,5551
3322,563,685
559,90,124
3322,560,720
1641,273,332
5952,976,1519
2635,467,593
4888,817,1022
8865,1501,1914
16742,2836,3631
1142,190,244
57022,8969,11320
3435,560,715
3104,524,643
1842,311,480
520,92,115
416,67,96
404,72,103
1183,192,287
1599,270,337
674,115,136
3365,571,708
7296,1217,1660
38356,6371,8158
6776,1104,1391
10328,1659,2175
7329,1255,1627
14692,2615,3294
8810,1431,1885
6688,1121,1371
1454,252,351
1295,213,309
4144,692,904
1587,262,372
1052,172,232
656,104,136
5031,827,1065
319,48,90
9821,1696,2130
20194,3392,4492
14505,2346,3018
14251,2483,3006
5327,906,1204
4751,788,1025
1118,177,230
2100,367,490
516,79,126
457,72,111
20269,3349,4581
122145,19859,25832
18792,3261,5034
7428,1267,1591
15564,2497,3100
19133,3111,3955
16708,2806,3601
6541,1049,1438
6403,1041,1416
9227,1568,2013
17913,2988,3925
52678,9032,11228
57235,9341,12700
22107,3833,5204
5747,961,1237
17749,3011,3837
10030,1692,2133
995,159,239
1271,193,313
748,121,184
650,100,123
2259,393,511
882,148,183
1877,303,415
3298,535,720
2789,462,583
14253,2403,3191
7789,1299,1795
21859,3740,4804
24242,4011,5228
40247,6782,8841
18733,3115,4336
16552,2590,3416
4150,722,1033
640,108,136
812,131,149
1865,291,445
771,123,146
1005,173,225
1400,242,277
3406,549,697
613,102,156
8304,1386,1853
37350,6293,7958
7200,1189,1555
6543,1096,1540
352,59,92
3426,555,750
4061,678,931
437,75,121
428,65,98
646,104,156
8540,1480,2023
17041,2867,3719
8458,1396,1951
15836,2585,3200
9543,1611,2030
589,106,126
4073,654,806
435,76,116
889,144,194
650,103,130
1301,209,294
10280,1746,2240
3012,474,649
35693,5797,7657
4801,738,1126
14711,2470,3149
7436,1286,1627
7494,1290,1717
302,53,75
502,67,119
24758,4238,5125
5031,795,1002
301,53,74
1495,244,314
813,128,191
4096,633,876
8324,1353,2143
746,130,155
18198,3117,4017
773,122,184
14162,2478,3221
40256,7024,8988
4849,787,1041
34309,5856,7790
24322,4251,5416
12614,2049,2728
4618,785,1030
13057,2290,2769
15697,2638,3373
25309,4483,5646
41380,6988,9287
5415,921,1161
15646,2624,3748
9150,1494,2032
597,94,129
6136,1030,1383
4047,677,857
8470,1353,1961
32747,5389,7522
33234,5535,7007
31591,5042,7313
45727,7601,10182
558,90,127
1836,306,376
7270,1211,1660
1122,190,219
598,100,128
3026,536,753
1749,285,374
11256,1890,2325
942,153,210
6204,1018,1371
18099,2952,3773
9691,1569,2055
3997,663,829
5260,844,1119
13699,2258,2972
5210,891,1121
48299,8067,10577
7895,1353,1847
613,110,150
920,160,203
854,141,178
1087,199,260
2092,336,428
4679,786,960
2451,417,612
461,78,125
437,73,115
2151,357,495
10975,1825,2460
2004,338,471
23984,4078,5204
8040,1379,1783
24249,3912,5185
56827,9365,11963
38549,6704,8450
22200,3704,4615
24236,4063,5078
24065,3991,5443
3427,567,808
26964,4597,6204
25906,4282,5650
716,125,156
1395,248,324
1948,308,459
5010,855,1030
350,62,70
13512,2282,3022
17929,2956,3922
102857,17270,22548
15336,2511,3286
5544,925,1307
10558,1882,2394
672,93,219
463,73,112
1538,266,313
3277,533,757
1279,202,279
931,159,203
7028,1158,1415
1112,182,249
1398,217,355
9939,1723,2274
8413,1393,1947
18636,3180,4669
18232,2976,4047
32015,5465,7219
4387,717,953
4910,797,1113
11944,2063,2725
14961,2556,3315
27717,4561,5845
3148,533,657
7747,1262,1879
4596,780,1061
4924,805,997
8458,1446,2114
1279,194,274
3141,518,678
743,134,185
6877,1190,1449
4251,697,852
24374,4085,5048
38264,6276,8577
51507,8461,11036
13441,2263,3021
16948,2834,3585
88801,14932,19941
364,56,70
370,56,71
355,58,92
4743,787,1095
1151,180,237
431,69,80
11022,1873,2476
5215,863,1134
3730,580,878
10413,1706,2264
6757,1143,1416
44811,7554,10455
1938,312,403
1433,238,317
3168,504,709
3205,511,618
794,129,169
3165,519,703
6626,1114,1509
1235,211,288
820,127,195
2190,360,563
2384,410,549
12406,2029,2645
20634,3560,4790
37904,6353,8284
4171,671,918
2043,341,401
1027,181,258
1132,180,273
2925,467,608
1220,196,270
826,130,208
690,113,150
692,117,141
5472,916,1199
1316,210,303
25549,4244,5684
25837,4121,5440
16180,2662,3412
18269,2885,3848
25551,4246,5684
8819,1490,1981
13120,2152,2978
3691,580,929
2200,346,477
42263,7203,9349
654,103,157
390,64,73
823,132,200
1035,157,250
1920,322,388
4065,641,892
637,104,165
574,93,146
5840,958,1329
6813,1055,1692
2702,431,609
10970,1828,2498
17591,2946,3736
3564,571,838
23430,3870,4905
12127,1986,2830
18670,3054,3966
44462,7507,10067
773,118,178
10465,1852,2407
1988,335,465
683,105,157
979,162,254
4927,831,1040
99025,16649,21020
21910,3703,4743
5269,884,1253
4411,750,1082
53126,8501,13425
10652,1825,2453
11694,1973,2667
24972,4272,5783
6068,1014,1423
23926,3983,4828
18989,3140,4467
29625,4498,6167
3314,544,673
19183,3192,4723
636,108,133
897,149,195
1907,320,433
6512,1079,1354
7323,1202,1607
35921,6079,7585
62480,10427,12755
32150,5335,7013
8956,1528,1969
28814,4763,5951
13176,2132,2957
4144,694,937
1209,207,252
796,123,193
857,139,163
81363,13391,17618
71995,11601,15160
9904,1594,2192
39840,6707,8232
34292,5673,7508
105142,17911,23411
28186,4834,6264
31032,4936,7731
5337,846,1085
8118,1306,1936
33083,5720,7398
17485,2829,3794
823,133,186
816,136,197
826,134,189
780,123,183
841,133,186
1734,271,354
4554,731,998
2142,367,492
803,136,183
16250,2575,3565
15078,2547,3077
8273,1380,1955
16838,2926,3869
8988,1440,2073
3305,584,714
17995,3032,3942
2966,477,641
2010,314,438
3408,575,718
32407,5326,7142
23367,3945,4963
849,147,184
17952,2920,3755
44489,7115,9893
24597,4182,5514
2817,452,605
6651,1110,1507
18656,3039,4207
2052,345,473
8120,1309,1776
2052,345,473
6290,1052,1424
8384,1335,1767
27103,4584,6416
50556,8566,10772
1597,259,329
7481,1181,1868
6017,983,1317
14503,2460,3369
6717,1147,1465
27343,4556,5757
19449,3293,4051
51358,8723,11320
3079,510,760
3553,578,788
43958,7056,9592
5250,860,1206
4904,804,1104
4431,743,991
5718,932,1300
23084,3643,5121
16834,2842,3580
14818,2521,3285
20761,3675,4624
25685,4211,5538
10330,1817,2575
13482,2398,3097
5954,944,1338
9551,1605,1983
16382,2769,3542
15539,2405,3187
10180,1725,2311
10211,1630,2526
28607,4668,5871
12077,2056,2703
22820,3869,4829
2582,434,553
10281,1668,2259
38696,6616,8646
17563,2877,4195
28189,4584,6431
9136,1537,2179
24742,4023,5372
2758,459,629
3382,549,747
9877,1646,2093
16552,2782,3564
47563,7932,10139
3533,605,778
5771,964,1456
86609,13830,18071
39236,6343,8331
25333,4255,5720
13298,2255,2999
7682,1312,1736
9681,1633,2159
15110,2506,3388
51581,8627,11039
9336,1596,2195
3801,625,830
4704,770,1077
55111,9046,11479
23950,3951,5043
89712,15403,18508
18180,3030,4111
11668,1934,2610
14390,2502,3259
24749,3970,5508
3838,627,821
3381,602,827
5176,857,1191
17087,2886,3727
16576,2895,3967
6230,1059,1422
8497,1462,1984
157949,25195,32765
630,97,154
29850,5001,6605
15996,2716,3475
12519,2045,2902
41768,7147,9336
30307,5077,6645
50399,8275,10716
22881,3711,4657
32577,5406,6799
31523,5324,7024
24694,4255,5394
26552,4597,5805
4566,790,1001
45387,7730,9983
21756,3598,4557
30205,4896,6371
409,67,90
24477,3995,5194
14632,2404,3158
26985,4487,6280
21075,3579,4405
24835,4290,5652
24606,4054,5255
15222,2507,3382
14517,2440,3109
120688,20846,30125
7884,1281,1632
35480,5839,7281
5052,854,1181
10953,1882,2347
18020,3028,3959
6521,1044,1487
13786,2270,2957
17998,2913,3763
3637,615,770
6124,1102,1354
13906,2313,3142
6465,1084,1376
6865,1076,1728
7234,1184,1550
13626,2356,3015
10016,1705,2117
19910,3285,4404
172078,28059,39031
3614,616,805
8738,1407,1789
18102,3114,3922
18214,3077,4120
26295,4561,5705
4816,843,1018
19396,3230,4316
7349,1217,1563
36238,5810,7697
5709,998,1287
4121,713,878
58556,9501,12510
10233,1688,2244
10688,1685,2383
17735,2908,3657
6131,1035,1374
28538,4856,6481
17974,3044,3821
24115,4261,5516
22520,3805,4955
23375,3933,4949
19624,2957,5154
11426,1911,2542
2131,342,453
5564,872,1301
5800,1013,1265
43662,6958,9377
19653,3158,4000
6835,1153,1514
21825,3712,4884
35121,5639,7631
8292,1417,1737
11987,1923,2592
11994,2075,2755
2385,411,587
3218,521,686
13434,2196,2808
239753,39875,51504
38534,6602,8285
12996,2211,2964
23867,3938,5259
17353,2867,3677
14140,2324,3138
762,120,158
18633,3276,4226
26900,4383,5909
26425,4584,5633
26942,4737,5922
43011,7160,9094
22088,3744,4897
30573,5007,6227
4542,729,980
2530,400,574
23369,3972,4875
20164,3381,4291
13037,2137,2851
21574,3638,4567
14394,2289,3167
89212,14703,19900
28700,4639,6294
26076,3947,5564
15285,2601,3560
17896,3122,3971
3947,643,831
56336,9323,12297
17954,2993,4189
10993,1827,2256
49221,8517,10844
31686,5490,7193
30938,5176,6760
13836,2285,3164
39156,6413,8292
17168,2946,3956
13042,2286,2957
22786,3887,5031
30106,4835,5910
18358,3065,4152
11627,1943,2522
19002,3139,4004
6417,978,1298
2856,465,576
302440,49592,64721
31452,5290,6317
20567,3124,4495
16395,2712,3642
9174,1504,2275
22566,3708,5140
22323,3733,5160
49060,8397,10529
3384,582,731
33855,5820,7766
22723,3900,4963
11188,1853,2291
25046,4331,5544
11180,1851,2292
11695,1959,2653
12115,1994,2641
36302,6182,8060
10657,1803,2292
12987,2197,2865
16371,2720,3720
20204,3411,4438
16782,2872,3613
30204,5263,6831
12461,2014,2674
47236,7803,10027
2534,409,552
7152,1173,1798
17100,2890,3501
14835,2257,3085
18395,2984,4351
26027,4314,5683
32558,5585,7310
31475,5391,6830
134315,22150,27262
2970,476,688
5218,897,1192
60067,9766,12533
48791,8085,10668
16734,2728,3521
12645,2128,3008
32686,5484,7318
16359,2513,3618
8181,1377,1776
9888,1659,2187
48470,7876,9814
24880,4300,5866
28143,4510,5883
29744,4876,6393
80595,13417,17579
24115,3869,5323
60363,9409,13728
2575,430,544
25059,4151,4990
15453,2574,3418
25372,4193,5393
47102,7921,11251
24049,3858,5007
10424,1807,2277
9324,1521,2046
9576,1677,2299
11577,1987,2612
10056,1718,2222
29087,4905,6140
16845,2744,3516
67558,10552,12836
41113,7100,8716
40105,6575,8140
20587,3180,5100
12633,2036,2625
4059,685,863
9127,1515,2039
14059,2393,3185
21032,3424,4483
3243,539,725
13578,2313,2940
6425,1085,1398
38071,6186,8229
18894,3011,3741
68245,11482,14429
4254,762,960
66964,11047,14272
30429,5057,6916
53479,9298,11879
24341,3955,5487
32082,5577,7078
22218,3699,4829
16481,2605,3612
21319,3550,4644
5835,980,1234
2033,325,472
21228,3579,4826
11637,1973,2543
8741,1434,1935
28032,4632,6244
66088,10716,14399
28731,5115,6596
17543,2746,3638
15056,2471,3322
44204,7462,9121
24918,4000,5260
6450,1048,1403
38768,6400,8726
34091,5562,7721
78708,13603,17123
11201,1769,2265
22022,3713,5053
11453,1852,2366
26660,4480,6227
14128,2298,3055
17851,2891,3968
20312,3328,4256
283974,46513,59875
127425,21420,27928
656,115,180
71625,11056,16680
43454,7204,9855
56210,9407,11442
8221,1341,1815
46353,7630,9798
9428,1591,2163
91526,15059,19735
16247,2782,3452
43355,7206,10024
56346,9346,11561
108975,19059,26516
53058,8785,12880
13685,2339,3118
65521,10799,13924
33989,5517,7596
54963,9050,13368
109719,18699,23491
10743,1844,2443
32153,5428,6801
25703,4232,5561
704,122,154
32592,5444,7341
50223,8252,10608
46926,7689,9963
499,85,153
156688,25658,34000
30396,4944,6568
30625,5098,6816
39348,6707,8599
43410,7332,9649
78469,12991,18261
37566,6020,8370
7505,1260,1699
413,68,90
40147,6607,9093
22972,3925,5010
38580,6424,8320
33859,5427,8219
54439,9100,11270
58529,9753,12827
343,50,61
24358,3979,5183
24797,4105,5183
13649,2193,2799
14347,2444,3080
2850,481,663
160347,24990,34162
166952,28366,35896
42250,6749,9321
23793,3906,5008
29708,4881,6803
16686,2911,4235
10857,1817,2539
10797,1779,2139
8329,1358,1875
50087,8565,10956
47246,8198,10549
14712,2418,3317
74141,12360,16124
210633,37602,48973
47046,8016,10863
66277,11017,14297
176701,28798,36195
13456,2348,2991
8457,1491,1915
28660,4872,6343
12832,2116,2744
1730,282,334
20384,3277,4325
19371,3131,4426
7907,1302,1825
199145,34022,43156
88708,14872,19146
50160,8316,10794
9601,1576,2387
3062,497,714
19464,3459,4458
10983,1864,2404
11028,1773,2549
80847,13714,17403
38066,6309,8507
58592,9837,12972
42014,7109,9156
12963,2171,2727
6329,1028,1351
1128,194,232
38705,6411,8442
10315,1696,2242
4991,848,1044
8624,1398,1844
42384,7333,9577
181381,30626,40231
3167,527,690
18404,2953,4141
3709,564,859
40763,6946,9059
19856,3377,4348
37696,6490,8901
372452,61745,82694
194930,32283,41755
20728,3550,4328
3107,507,640
2225,380,460
157856,25279,35660
305790,53489,71271
959,156,190
40059,6841,9002
40884,6776,8570
12807,2151,2756
22429,3834,4886
12702,2170,2738
14954,2449,3201
8711,1409,1986
48135,7964,10534
20880,3398,4431
20308,3365,4361
108952,18151,24109
3972,666,925
10153,1634,2313
44944,7580,10022
27634,4693,6026
25327,4063,5329
27512,4527,5854
10406,1719,2220
21078,3587,4678
31788,5441,6880
16363,2730,3464
16972,2794,3587
78738,13124,17013
28293,4350,5727
11387,1916,2495
119705,19887,26174
17191,2992,3948
9165,1538,1932
22372,3791,5191
5842,977,1328
133191,22491,27315
132817,22281,29744
72134,11232,15284
67694,11594,14997
11336,1891,2345
11059,1782,2331
13654,2332,2953
86404,14327,17922
121788,20676,27036
127365,20159,25882
2951,497,639
54478,8963,12088
29375,4960,6438
16978,2836,3654
7014,1171,1502
36722,6149,7847
3466,585,750
196435,33271,42432
148815,23098,30324
61674,9947,12885
6494,1106,1432
5888,965,1425
51734,8358,10677
33883,5535,7721
295199,47636,61145
86345,14315,19673
7368,1229,1751
36588,5837,7783
55937,9303,12375
11285,1876,2433
8836,1489,1877
111790,18981,25061
21801,3635,4595
11434,1890,2539
2347,380,510
35298,5625,7524
30189,5175,6821
1598,267,328
21609,3542,4776
21708,3666,4876
33788,5383,7569
6384,1029,1589
52155,9011,11439
14792,2515,3090
38716,5993,7773
26060,4634,5869
19512,3279,4253
30497,4821,6324
4785,784,1038
23795,4166,5502
41611,6916,9011
2223,360,452
19957,3256,3982
6721,1175,1473
151213,24972,33267
21365,3439,4264
20984,3538,4844
19549,3305,4332
51764,8724,11407
44997,7628,10621
12783,2143,2997
10145,1652,2245
15733,2599,3178
29252,5002,6106
10876,1853,2351
23396,4052,4965
46602,7886,10210
19072,3182,3943
19593,3203,4334
14745,2534,3217
26132,4493,5774
6915,1156,1444
4982,793,1051
28607,4571,6844
93441,15431,19997
16572,2827,3541
13624,2212,2811
73573,11903,14841
11826,1929,2529
34694,6173,7927
23948,3990,5212
12467,2067,2643
14450,2423,3097
47815,7781,10223
16099,2681,3679
29487,5048,6340
115966,19924,25102
77114,13303,17550
580,96,149
45355,7382,9924
5573,928,1136
30291,5280,6847
9079,1475,2006
13119,2168,2974
21806,3543,4569
22819,3911,4836
16363,2703,3540
6424,1080,1306
166138,27958,35557
4368,683,836
14402,2217,3295
12495,1989,2850
20787,3417,4210
19099,3205,4236
29898,5074,6729
8285,1365,1809
68481,11362,14620
19548,3225,4079
19826,3218,4148
18139,2937,3819
200825,34428,43441
6695,1138,1453
6240,1002,1493
5189,839,1155
11915,1982,2548
66417,11103,14289
227718,38149,52012
65238,10636,13982
26784,4585,5828
53314,9207,11843
28297,4621,6376
251840,40321,49744
27581,4501,5919
5439,875,1275
74504,12725,17204
20160,3408,4419
21222,3651,4618
28197,4832,6237
36453,6009,8256
15943,2745,3446
9741,1599,2334
16051,2590,3427
25615,4119,5159
81172,13794,18722
18599,3173,4195
12111,1964,2456
153305,24046,33515
17910,3072,3918
67780,11280,15971
30021,5046,6796
5293,879,1205
17118,2731,4203
18035,3115,3885
49066,8079,10898
33498,5579,7680
16977,2755,3836
5227,891,1151
26846,4368,5881
46482,7860,10322
71364,11790,15987
31373,5082,6663
22832,3689,4850
34613,5895,7662
72638,12511,16002
10485,1675,2271
6671,1063,1619
85491,14420,18164
32979,5562,6906
33270,5735,7296
10974,1915,2447
27331,4328,5810
13807,2298,3022
2135,351,428
16617,2784,3617
19926,3342,4408
25909,4383,5859
42468,7415,8933
198473,31705,42425
11261,1766,2532
6158,1006,1447
34616,5594,7565
33333,5561,7240
50985,8061,10699
26465,4360,5850
49567,8668,10763
12355,1988,2735
57000,9393,11796
51209,8501,11181
11295,1859,2507
1422,253,342
21850,3709,4769
4825,763,1030
10637,1658,2065
111866,18772,24794
14693,2317,3244
112125,18361,25500
48409,8316,10851
23400,3892,5007
7459,1223,1541
31066,5210,6816
11895,2013,2733
26472,4593,5720
18373,3195,3988
7830,1240,1671
8863,1542,1836
8894,1405,1923
24287,3960,5207
16198,2710,3351
104229,17905,22888
10615,1785,2341
7929,1327,1725
7410,1239,1742
33043,5689,6737
20331,3257,4594
17446,2908,3677
16992,2796,3830
20085,3394,4556
7487,1234,1559
845306,132680,173719
38981,6485,8566
8275,1383,1833
30860,4675,7639
27491,4188,5701
23423,3898,5316
9358,1579,1993
10180,1728,2173
19970,3224,4429
38901,6433,8086
11974,1940,2512
6541,1023,1327
19628,3174,4054
46625,7873,10227
19769,3223,4424
14621,2406,3235
13250,2254,2793
51125,8631,11299
72259,11608,16041
49044,7722,9980
25043,4273,6061
48896,7891,10130
33209,5770,7806
25402,4399,5944
63555,10838,14372
9756,1708,2127
13057,2217,2864
14238,2464,3273
210339,34899,45730
18979,3150,4543
41903,7091,9588
44539,7328,9120
6324,1039,1373
10943,1820,2396
25263,4246,5688
28482,4707,6203
9627,1666,2016
338951,56474,74241
